,SPY:Volume,SPY:Price,NAS:Volume,NAS:Price,DAX:Volume,DAX:Price,NIK:Volume,NIK:Price,GLF:Price,GLF:Volume,OLF:Price,OLF:Volume
2010-10-01,4298910000.0,1146.23999,1932650000.0,2370.75,40205100.0,6211.339844,163200.0,9404.230469,1316.1,579.0,81.58,359944.0
2010-10-04,3604110000.0,1137.030029,1901980000.0,2344.52002,28583000.0,6134.209961,161200.0,9381.05957,1315.4,153.0,81.47,313306.0
2010-10-05,4068840000.0,1160.75,2203470000.0,2399.830078,33121300.0,6215.830078,193800.0,9518.759766,1338.9,95.0,82.82,336832.0
2010-10-06,4073160000.0,1159.969971,2103800000.0,2380.659912,35882100.0,6270.72998,234200.0,9691.429688,1346.4,197.0,83.23,349174.0
2010-10-07,3910550000.0,1158.060059,1846240000.0,2383.669922,30503800.0,6276.25,171200.0,9684.80957,1333.9,215.0,81.67,450952.0
2010-10-08,3871420000.0,1165.150024,2000980000.0,2401.909912,30996700.0,6291.669922,148000.0,9588.879883,1344.2,261.0,82.66,414081.0
2010-10-11,2505900000.0,1165.319946,1539990000.0,2402.330078,20361900.0,6309.509766,,,1353.3,80.0,82.21,234320.0
2010-10-12,4076170000.0,1169.77002,1960920000.0,2417.919922,29308300.0,6304.569824,140800.0,9388.639648,1345.7,79.0,81.67,333582.0
2010-10-13,4969410000.0,1178.099976,2294450000.0,2441.22998,39405000.0,6434.52002,144000.0,9403.509766,1369.5,112.0,83.01,330288.0
2010-10-14,4969410000.0,1173.810059,2014540000.0,2435.379883,31846200.0,6455.27002,171000.0,9583.509766,1376.7,251.0,82.69,340955.0
2010-10-15,5724910000.0,1176.189941,2232810000.0,2468.77002,48250000.0,6492.299805,143800.0,9500.25,1371.1,106.0,81.25,345844.0
2010-10-18,4450050000.0,1184.709961,1724710000.0,2480.659912,25772600.0,6516.629883,104800.0,9498.490234,1371.2,170.0,83.08,225081.0
2010-10-19,5600120000.0,1165.900024,2241840000.0,2436.949951,29970200.0,6490.689941,118400.0,9539.450195,1335.1,46.0,79.49,151357.0
2010-10-20,5027880000.0,1178.170044,2016770000.0,2457.389893,26325000.0,6524.549805,138400.0,9381.599609,1343.3,301.0,81.77,151357.0
2010-10-21,4625470000.0,1180.26001,2135480000.0,2459.669922,30509500.0,6611.009766,131400.0,9376.480469,1324.7,148.0,80.56,378285.0
2010-10-22,3177890000.0,1183.079956,1648180000.0,2479.389893,24196400.0,6605.839844,108400.0,9426.709961,1324.4,102.0,81.69,256382.0
2010-10-25,4221380000.0,1185.619995,1746320000.0,2490.850098,23578000.0,6639.209961,98000.0,9401.160156,1338.3,113.0,82.52,339395.0
2010-10-26,4203680000.0,1185.640015,1914350000.0,2497.290039,31144200.0,6613.799805,107400.0,9377.379883,1338.0,194.0,82.55,265930.0
2010-10-27,4335670000.0,1182.449951,2013240000.0,2503.26001,37387200.0,6568.0,130200.0,9387.030273,1322.2,195.0,81.94,375249.0
2010-10-28,4283460000.0,1183.780029,1998340000.0,2507.370117,34311700.0,6595.279785,146800.0,9366.030273,1342.5,160010.0,82.18,296748.0
2010-10-29,3537880000.0,1183.26001,2068700000.0,2507.409912,33007700.0,6601.370117,167000.0,9202.450195,1357.6,148655.0,81.43,313874.0
2010-11-01,4129180000.0,1184.380005,1904790000.0,2504.840088,25403100.0,6604.859863,125400.0,9154.719727,1350.6,167815.0,82.95,358535.0
2010-11-02,3866200000.0,1193.569946,1914980000.0,2533.52002,24046400.0,6654.310059,115200.0,9159.980469,1356.9,126687.0,83.9,281834.0
2010-11-03,4665480000.0,1197.959961,1990410000.0,2540.27002,27328100.0,6617.799805,,,1337.6,116112.0,84.69,393735.0
2010-11-04,5695470000.0,1221.060059,2492050000.0,2577.340088,39901300.0,6734.689941,133000.0,9358.780273,1383.1,258025.0,86.49,317997.0
2010-11-05,5637460000.0,1225.849976,2092850000.0,2578.97998,35627200.0,6754.200195,161000.0,9625.990234,1397.7,241404.0,86.85,317997.0
2010-11-08,3937230000.0,1223.25,1799330000.0,2580.050049,25373400.0,6750.5,118200.0,9732.919922,1403.2,241404.0,87.06,309966.0
2010-11-09,4848040000.0,1213.400024,2157370000.0,2562.97998,32465800.0,6787.810059,122000.0,9694.490234,1410.1,176895.0,86.72,367995.0
2010-11-10,4561300000.0,1218.709961,1998930000.0,2578.780029,41237200.0,6719.839844,168800.0,9830.519531,1399.3,310218.0,87.81,472840.0
2010-11-11,3931120000.0,1213.540039,2559980000.0,2555.52002,34122100.0,6723.410156,139600.0,9861.459961,1403.3,281249.0,87.81,343012.0
2010-11-12,4213620000.0,1199.209961,2191790000.0,2518.209961,37468500.0,6734.609863,129400.0,9724.80957,1365.5,178467.0,84.88,478815.0
2010-11-15,3503370000.0,1197.75,1852210000.0,2513.820068,34458600.0,6790.169922,128600.0,9827.509766,1368.5,301687.0,84.86,315260.0
2010-11-16,5116380000.0,1178.339966,2234090000.0,2469.840088,33355900.0,6663.240234,133200.0,9797.099609,1338.4,199636.0,82.34,454828.0
2010-11-17,3904780000.0,1178.589966,1816260000.0,2476.01001,24864000.0,6700.069824,112600.0,9811.660156,1336.9,296974.0,80.44,334525.0
2010-11-18,4687260000.0,1196.689941,2046660000.0,2514.399902,29329200.0,6832.109863,189000.0,10013.629883,1353.0,174178.0,81.85,160405.0
2010-11-19,3675390000.0,1199.72998,1839670000.0,2518.120117,42738800.0,6843.549805,160800.0,10022.389648,1352.3,197603.0,81.51,160405.0
2010-11-22,3689500000.0,1197.839966,1850570000.0,2532.02002,29098500.0,6822.049805,121800.0,10115.19043,1357.8,166005.0,81.74,290222.0
2010-11-23,4133070000.0,1180.72998,1892260000.0,2494.949951,35161100.0,6705.0,,,1377.6,182134.0,81.25,290222.0
2010-11-24,3384250000.0,1198.349976,1634640000.0,2543.120117,37293500.0,6823.799805,150200.0,10030.110352,1373.0,249519.0,83.86,324511.0
2010-11-26,1613820000.0,1189.400024,623980000.0,2534.560059,31534500.0,6848.97998,115800.0,10039.55957,1362.4,189894.0,83.76,174178.0
2010-11-29,3673450000.0,1187.76001,1683260000.0,2525.219971,38812100.0,6697.970215,124800.0,10125.990234,1366.0,138416.0,85.73,335800.0
2010-11-30,4284700000.0,1180.550049,2317480000.0,2498.22998,40637400.0,6688.490234,153400.0,9937.040039,1385.0,94486.0,84.11,338358.0
2010-12-01,4548110000.0,1206.069946,2109940000.0,2549.429932,39402600.0,6866.629883,122600.0,9988.049805,1387.3,11370.0,86.75,340736.0
2010-12-02,4970800000.0,1221.530029,2038130000.0,2579.350098,42149200.0,6957.609863,131400.0,10168.519531,1388.5,4759.0,88.0,330642.0
2010-12-03,3735780000.0,1224.709961,1810400000.0,2591.459961,33961600.0,6947.720215,107800.0,10178.320312,1405.4,1550.0,89.19,354635.0
2010-12-06,3527370000.0,1223.119995,1617030000.0,2594.919922,26083600.0,6954.379883,95400.0,10167.230469,1415.3,2341.0,89.38,293836.0
2010-12-07,6970630400.0,1223.75,1906290000.0,2598.48999,33585700.0,7001.910156,114800.0,10141.099609,1408.3,833.0,88.69,462689.0
2010-12-08,4607590000.0,1228.280029,1763460000.0,2609.159912,31056900.0,6975.870117,126600.0,10232.330078,1382.5,866.0,88.28,383144.0
2010-12-09,4522510000.0,1233.0,1924980000.0,2616.669922,45373100.0,6964.160156,153400.0,10285.879883,1392.1,1675.0,88.37,353964.0
2010-12-10,4547310000.0,1240.400024,1736730000.0,2637.540039,29143200.0,7006.169922,240600.0,10211.950195,1384.3,971.0,87.79,313842.0
2010-12-13,4361240000.0,1240.459961,1835330000.0,2624.909912,23170800.0,7029.390137,145200.0,10293.889648,1397.3,457.0,88.61,329766.0
2010-12-14,4132350000.0,1241.589966,1853270000.0,2627.719971,23583600.0,7027.399902,170600.0,10316.769531,1403.6,193.0,88.28,281851.0
2010-12-15,4407340000.0,1235.22998,1863980000.0,2617.219971,31593300.0,7016.370117,137400.0,10309.780273,1385.5,431.0,88.62,355056.0
2010-12-16,4736820000.0,1242.869995,1735290000.0,2637.310059,25254100.0,7024.399902,140800.0,10311.290039,1370.4,215.0,87.7,221145.0
2010-12-17,4632470000.0,1243.910034,2421830000.0,2642.969971,76014900.0,6982.450195,140400.0,10303.830078,1378.6,228.0,88.02,152396.0
2010-12-20,3548140000.0,1247.079956,1707950000.0,2649.560059,25113400.0,7018.600098,113600.0,10216.410156,1385.5,102.0,88.81,152396.0
2010-12-21,3479670000.0,1254.599976,1647550000.0,2667.610107,22804500.0,7077.990234,113200.0,10370.530273,1388.2,125.0,88.7,152396.0
2010-12-22,1285590000.0,1258.839966,1614040000.0,2671.47998,18508800.0,7067.919922,142200.0,10346.480469,1386.8,113.0,90.48,187321.0
2010-12-23,2515020000.0,1256.77002,1270290000.0,2665.600098,14089000.0,7057.689941,,,1380.0,58.0,91.51,145007.0
2010-12-27,1992470000.0,1257.540039,1097100000.0,2667.27002,15536800.0,6970.72998,83200.0,10355.990234,1382.4,101.0,91.0,104321.0
2010-12-28,2478450000.0,1258.51001,1130200000.0,2662.879883,11623400.0,6972.100098,78000.0,10292.629883,1405.2,322.0,91.49,104415.0
2010-12-29,2214380000.0,1259.780029,1122150000.0,2666.929932,12671600.0,6995.470215,87600.0,10344.540039,1413.1,519.0,91.12,117853.0
2010-12-30,1970720000.0,1257.880005,1074350000.0,2662.97998,14052700.0,6914.189941,107800.0,10228.919922,1405.9,75104.0,89.84,209645.0
2010-12-31,1799770000.0,1257.640015,1026600000.0,2652.870117,0.0,6914.189941,,,1421.4,64915.0,91.38,171010.0
2011-01-03,4286670000.0,1271.869995,1919660000.0,2691.52002,20366700.0,6989.740234,,,1422.9,44808.0,91.55,225189.0
2011-01-04,4796420000.0,1270.199951,2015440000.0,2681.25,28821900.0,6975.350098,114000.0,10398.099609,1378.8,77199.0,89.38,415521.0
2011-01-05,4764920000.0,1276.560059,2060750000.0,2702.199951,42598700.0,6939.819824,114600.0,10380.769531,1373.7,211907.0,90.3,416908.0
2011-01-06,4844100000.0,1273.849976,2095490000.0,2709.889893,30272800.0,6981.390137,166000.0,10529.759766,1371.7,202336.0,88.38,440456.0
2011-01-07,4963110000.0,1271.5,1976220000.0,2703.169922,29836200.0,6947.839844,161800.0,10541.040039,1368.9,173240.0,88.03,444813.0
2011-01-10,4036450000.0,1269.75,1868870000.0,2707.800049,28413200.0,6857.060059,,,1374.1,223830.0,89.25,430277.0
2011-01-11,4050750000.0,1274.47998,1893100000.0,2716.830078,36660200.0,6941.569824,138400.0,10510.679688,1384.3,118859.0,91.11,429761.0
2011-01-12,4226940000.0,1285.959961,1873960000.0,2737.330078,38486700.0,7068.779785,170800.0,10512.799805,1385.8,152145.0,91.86,382686.0
2011-01-13,4310840000.0,1283.76001,1923900000.0,2735.290039,44048700.0,7075.109863,160800.0,10589.759766,1387.0,147502.0,91.4,382686.0
2011-01-14,4661590000.0,1293.23999,2020210000.0,2755.300049,42432900.0,7075.700195,170800.0,10499.040039,1360.5,201998.0,91.54,313331.0
2011-01-18,5284990000.0,1295.02002,2020190000.0,2765.850098,37225200.0,7143.450195,126400.0,10518.980469,1368.2,200388.0,91.38,211930.0
2011-01-19,4743710000.0,1281.920044,2130930000.0,2725.360107,36740100.0,7082.759766,138600.0,10557.099609,1370.2,165113.0,90.86,109525.0
2011-01-20,4935320000.0,1280.26001,2323250000.0,2704.290039,48538600.0,7024.27002,133000.0,10437.30957,1346.5,137094.0,88.86,109525.0
2011-01-21,4935320000.0,1283.349976,1916960000.0,2689.540039,64352000.0,7062.419922,184000.0,10274.519531,1341.0,242891.0,89.11,287810.0
2011-01-24,3902470000.0,1290.839966,1871300000.0,2717.550049,49538600.0,7067.77002,134000.0,10345.110352,1344.5,161567.0,87.87,356085.0
2011-01-25,4595380000.0,1291.180054,1936120000.0,2719.25,51252800.0,7059.009766,142800.0,10464.419922,1332.3,182108.0,86.19,338646.0
2011-01-26,4730980000.0,1296.630005,2031410000.0,2739.5,38158300.0,7127.350098,111000.0,10401.900391,1333.0,227628.0,87.33,347753.0
2011-01-27,4309190000.0,1299.540039,2020550000.0,2755.280029,38526300.0,7155.580078,145200.0,10478.660156,1318.4,207998.0,85.64,369379.0
2011-01-28,5618630000.0,1276.339966,2371140000.0,2686.889893,34172300.0,7102.799805,150800.0,10360.339844,1340.7,210699.0,89.34,584789.0
2011-01-31,4167160000.0,1286.119995,1952310000.0,2700.080078,31186300.0,7077.47998,146000.0,10237.919922,1333.8,73023.0,92.19,436801.0
2011-02-01,5164500000.0,1307.589966,2255990000.0,2751.189941,38952900.0,7184.27002,149000.0,10274.5,1339.6,13657.0,90.77,392882.0
2011-02-02,4098260000.0,1304.030029,2024600000.0,2749.560059,40675400.0,7183.669922,180600.0,10457.360352,1331.5,3180.0,90.86,312107.0
2011-02-03,4370990000.0,1307.099976,1941260000.0,2753.879883,34878500.0,7193.680176,150800.0,10431.360352,1352.3,1363.0,90.54,290494.0
2011-02-04,3925950000.0,1310.869995,1956710000.0,2769.300049,31836400.0,7216.209961,200200.0,10543.519531,1348.3,1865.0,89.03,359925.0
2011-02-07,3902270000.0,1319.050049,1768090000.0,2783.98999,31565200.0,7283.620117,162200.0,10592.040039,1347.6,591.0,87.48,324984.0
2011-02-08,3881530000.0,1324.569946,1803010000.0,2797.050049,35605000.0,7323.240234,150400.0,10635.980469,1363.4,1004.0,86.94,414877.0
2011-02-09,3922240000.0,1320.880005,1930820000.0,2789.070068,28514000.0,7320.899902,165000.0,10617.830078,1364.8,2536.0,86.71,367209.0
2011-02-10,4184610000.0,1321.869995,2497540000.0,2790.449951,36583200.0,7340.279785,145600.0,10605.650391,1361.9,146.0,86.73,419188.0
2011-02-11,4219300000.0,1329.150024,2066700000.0,2809.439941,34588400.0,7371.200195,,,1359.9,312.0,85.58,383391.0
2011-02-14,3567040000.0,1332.319946,1964780000.0,2817.179932,26660000.0,7396.629883,140600.0,10725.540039,1364.6,488.0,84.81,319329.0
2011-02-15,3926860000.0,1328.01001,2006220000.0,2804.350098,36099500.0,7400.040039,0.0,10746.669922,1373.6,181.0,84.32,284165.0
2011-02-16,1966450000.0,1336.319946,2276980000.0,2825.560059,45810600.0,7414.299805,189200.0,10808.290039,1374.7,321.0,84.99,297660.0
2011-02-17,1966450000.0,1340.430054,1939320000.0,2831.580078,37389200.0,7405.509766,173800.0,10836.639648,1384.7,156.0,86.36,297660.0
2011-02-18,1162310000.0,1343.01001,2109460000.0,2833.949951,49458200.0,7426.810059,151400.0,10842.799805,1388.2,113.0,86.2,155296.0
2011-02-22,1322780000.0,1315.439941,2262100000.0,2756.419922,39212800.0,7318.350098,179000.0,10664.700195,1400.5,98.0,93.57,155296.0
2011-02-23,1330340000.0,1307.400024,2479150000.0,2722.98999,36741300.0,7194.600098,182200.0,10579.099609,1413.4,430.0,98.1,489667.0
2011-02-24,1222900000.0,1306.099976,2065290000.0,2737.899902,47085000.0,7130.5,185000.0,10452.709961,1415.3,318.0,97.28,507456.0
2011-02-25,3836030000.0,1319.880005,1867820000.0,2781.050049,34238300.0,7185.169922,154800.0,10526.759766,1409.3,187391.0,97.88,307903.0
2011-02-28,1252850000.0,1327.219971,2009500000.0,2782.27002,35941200.0,7272.319824,186600.0,10624.089844,1409.9,120513.0,96.97,262001.0
2011-03-01,1180420000.0,1306.329956,2212860000.0,2737.409912,36894600.0,7223.299805,156400.0,10754.030273,1431.2,115324.0,99.63,322429.0
2011-03-02,1025000000.0,1308.439941,1986900000.0,2748.070068,36461600.0,7181.120117,153400.0,10492.379883,1437.7,169542.0,102.23,446378.0
2011-03-03,4340470000.0,1330.969971,1990380000.0,2798.73999,31783400.0,7225.959961,122400.0,10586.019531,1416.4,160582.0,101.91,382555.0
2011-03-04,4223740000.0,1321.150024,1897900000.0,2784.669922,33634300.0,7178.899902,148400.0,10693.660156,1428.6,202801.0,104.42,369148.0
2011-03-07,3964730000.0,1310.130005,2189970000.0,2745.629883,28893000.0,7161.930176,149400.0,10505.019531,1434.5,141350.0,105.44,404435.0
2011-03-08,4531420000.0,1321.819946,1835540000.0,2765.77002,35838600.0,7164.75,150200.0,10525.19043,1427.2,170662.0,105.02,420036.0
2011-03-09,3709520000.0,1320.02002,1996700000.0,2751.719971,35117700.0,7131.799805,131000.0,10589.5,1429.6,129914.0,104.38,353948.0
2011-03-10,4723020000.0,1295.109985,2363330000.0,2701.02002,39693500.0,7063.089844,131000.0,10434.379883,1412.5,126006.0,102.7,432988.0
2011-03-11,3740400000.0,1304.280029,1851810000.0,2715.610107,46873100.0,6981.490234,236000.0,10254.429688,1421.8,204144.0,101.16,342531.0
2011-03-14,4050370000.0,1296.390015,1782070000.0,2700.969971,54185000.0,6866.629883,349800.0,9620.490234,1424.9,171575.0,101.19,289434.0
2011-03-15,5201400000.0,1281.869995,2359830000.0,2667.330078,89815800.0,6647.660156,415800.0,8605.150391,1392.8,107163.0,97.18,388736.0
2011-03-16,5833000000.0,1256.880005,2596000000.0,2616.820068,60220200.0,6513.839844,372000.0,9093.719727,1396.1,248089.0,97.98,357944.0
2011-03-17,4134950000.0,1273.719971,1994360000.0,2636.050049,48466700.0,6656.879883,312000.0,8962.669922,1404.2,151887.0,101.42,261573.0
2011-03-18,4685500000.0,1279.209961,1986900000.0,2643.669922,103186200.0,6664.399902,245400.0,9206.75,1416.1,109183.0,101.07,217675.0
2011-03-21,4223730000.0,1298.380005,1751060000.0,2692.090088,49218800.0,6816.120117,,,1426.4,135868.0,102.33,103960.0
2011-03-22,3576550000.0,1293.77002,1657430000.0,2683.870117,32898100.0,6780.970215,252600.0,9608.320312,,,104.0,103960.0
2011-03-23,3842350000.0,1297.540039,1769950000.0,2698.300049,30670600.0,6804.450195,265200.0,9449.469727,1438.0,124759.0,105.75,254571.0
2011-03-24,4223740000.0,1309.660034,1954180000.0,2736.419922,33874800.0,6933.580078,200200.0,9435.009766,1434.9,138329.0,105.6,258015.0
2011-03-25,4223740000.0,1313.800049,1857570000.0,2743.060059,27188200.0,6946.359863,203800.0,9536.129883,1426.2,187085.0,105.4,235658.0
2011-03-28,3215170000.0,1310.189941,1669260000.0,2730.679932,23172600.0,6938.629883,192800.0,9478.530273,1419.9,182739.0,103.98,223079.0
2011-03-29,3482580000.0,1319.439941,1631160000.0,2756.889893,27010700.0,6934.439941,200600.0,9459.080078,1416.2,178881.0,104.79,246824.0
2011-03-30,3809570000.0,1328.26001,1818410000.0,2776.790039,33168800.0,7057.149902,217000.0,9708.790039,1423.8,135792.0,104.27,256895.0
2011-03-31,3566270000.0,1325.829956,1896420000.0,2781.070068,31320500.0,7041.310059,187000.0,9755.099609,1438.9,47011.0,106.72,270630.0
2011-04-01,4223740000.0,1332.410034,2090120000.0,2789.600098,36017900.0,7179.810059,191600.0,9708.389648,1428.1,8230.0,107.94,283710.0
2011-04-04,4223740000.0,1332.869995,1705920000.0,2789.189941,24799500.0,7175.330078,171800.0,9718.889648,1432.2,5318.0,108.47,228494.0
2011-04-05,3852280000.0,1332.630005,1954520000.0,2791.189941,33963400.0,7175.310059,182800.0,9615.549805,1451.8,683.0,108.34,249358.0
2011-04-06,4223740000.0,1335.540039,1996750000.0,2799.820068,35036600.0,7215.109863,203200.0,9584.370117,1457.7,2609.0,108.83,255598.0
2011-04-07,4005600000.0,1333.51001,1806900000.0,2796.139893,33798000.0,7178.779785,165400.0,9590.929688,1458.5,901.0,110.3,334906.0
2011-04-08,3582810000.0,1328.170044,1650810000.0,2780.419922,31782400.0,7217.02002,215000.0,9768.080078,1473.4,229.0,112.79,319475.0
2011-04-11,3478970000.0,1324.459961,2053190000.0,2771.51001,31582800.0,7204.859863,147600.0,9719.700195,,,109.92,364348.0
2011-04-12,4275490000.0,1314.160034,1818610000.0,2744.790039,45427200.0,7102.910156,169000.0,9555.259766,1452.9,378.0,106.25,555625.0
2011-04-13,3850860000.0,1314.410034,1744940000.0,2761.52002,46087100.0,7177.970215,157400.0,9641.179688,1454.9,345.0,107.11,456863.0
2011-04-14,3872630000.0,1314.52002,1717650000.0,2760.219971,31142900.0,7146.560059,153000.0,9653.919922,1471.7,197.0,108.11,352072.0
2011-04-15,4223740000.0,1319.680054,1785050000.0,2764.649902,59044100.0,7178.290039,147800.0,9591.519531,1485.3,535.0,109.66,224394.0
2011-04-18,4223740000.0,1305.140015,1786230000.0,2735.379883,40413800.0,7026.850098,110000.0,9556.650391,1492.3,293.0,107.12,224394.0
2011-04-19,3886300000.0,1312.619995,1675970000.0,2744.969971,38697300.0,7039.310059,131600.0,9441.030273,1494.5,650.0,108.15,138178.0
2011-04-20,4236280000.0,1330.359985,2094470000.0,2802.51001,47939500.0,7249.189941,126000.0,9606.820312,1498.3,168.0,111.45,324778.0
2011-04-21,3587240000.0,1337.380005,2094470000.0,2820.159912,32311400.0,7295.490234,118000.0,9685.769531,1503.2,386.0,112.29,240462.0
2011-04-25,2142130000.0,1335.25,1480600000.0,2825.879883,0.0,7295.490234,100600.0,9671.959961,1508.6,237.0,112.28,209683.0
2011-04-26,3908060000.0,1347.23999,2057740000.0,2847.540039,24123700.0,7356.509766,100200.0,9558.69043,1503.0,233.0,112.21,234441.0
2011-04-27,4051570000.0,1355.660034,2071380000.0,2869.879883,33012900.0,7404.950195,115800.0,9691.839844,1516.7,223.0,112.76,338697.0
2011-04-28,4036820000.0,1360.47998,1983630000.0,2872.530029,53112200.0,7475.220215,158000.0,9849.740234,1531.2,170035.0,112.86,301604.0
2011-04-29,3479070000.0,1363.609985,2455650000.0,2873.540039,35600000.0,7514.459961,,,1556.4,183542.0,113.93,201831.0
2011-05-02,3846250000.0,1361.219971,2062630000.0,2864.080078,27700000.0,7527.640137,127800.0,10004.200195,1557.1,157177.0,113.52,310994.0
2011-05-03,4223740000.0,1356.619995,2214380000.0,2841.620117,53527000.0,7500.700195,,,1540.4,211656.0,111.05,300333.0
2011-05-04,4223740000.0,1347.319946,2209580000.0,2828.22998,66109600.0,7373.930176,,,1515.3,206734.0,109.24,333018.0
